Time, Latitude, Longitude, Dust(ug/m3), Humidity, Temp (C)
29/10/2016 0:31:13,69.681053,18.973524,-91.50,23.00,16.00
29/10/2016 0:31:16,69.681053,18.973524,-68.83,23.00,16.00
29/10/2016 0:31:20,69.681053,18.973524,-94.02,22.00,16.00
29/10/2016 0:31:23,69.681053,18.973524,-90.66,37.00,20.00
29/10/2016 0:31:23,69.681053,18.973524,-59.59,22.00,15.00
29/10/2016 0:31:25,69.681053,18.973524,-71.35,22.00,18.00
29/10/2016 0:31:30,69.681053,18.973524,-51.19,21.00,16.00
29/10/2016 0:31:32,69.681053,18.973524,-88.14,23.00,16.00
29/10/2016 0:31:32,69.681053,18.973524,-74.70,23.00,16.00
29/10/2016 0:31:34,69.681053,18.973524,-88.14,22.00,17.00
29/10/2016 0:31:39,69.681053,18.973524,-71.35,23.00,16.00
29/10/2016 0:31:41,69.681053,18.973524,-93.18,36.00,19.00
29/10/2016 0:31:41,69.681053,18.973524,-73.02,22.00,15.00
29/10/2016 0:31:44,69.681053,18.973524,-31.87,36.00,20.00
29/10/2016 0:31:48,69.681053,18.973524,-57.07,22.00,17.00
29/10/2016 0:31:51,69.681053,18.973524,-88.14,23.00,16.00
29/10/2016 0:31:51,69.681053,18.973524,-74.70,36.00,20.00
29/10/2016 0:31:53,69.681053,18.973524,-75.54,22.00,16.00
29/10/2016 0:31:58,69.681053,18.973524,-73.86,22.00,17.00
29/10/2016 0:32:0,69.681053,18.973524,-36.07,36.00,20.00
29/10/2016 0:32:0,69.681053,18.973524,-62.11,22.00,16.00
29/10/2016 0:32:2,69.681053,18.973524,-90.66,22.00,15.00
29/10/2016 0:32:7,69.681053,18.973524,-61.27,35.00,21.00
29/10/2016 0:32:9,69.681053,18.973524,-73.02,22.00,15.00
29/10/2016 0:32:9,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:32:12,69.681053,18.973524,-78.06,23.00,16.00
29/10/2016 0:32:16,69.681053,18.973524,-91.50,22.00,16.00
29/10/2016 0:32:19,69.681053,18.973524,-48.67,23.00,16.00
29/10/2016 0:32:19,69.681053,18.973524,-82.26,22.00,17.00
29/10/2016 0:32:21,69.681053,18.973524,-93.18,35.00,19.00
29/10/2016 0:32:26,69.681053,18.973524,-78.90,22.00,15.00
29/10/2016 0:32:28,69.681053,18.973524,-80.58,22.00,15.00
29/10/2016 0:32:28,69.681053,18.973524,-47.83,22.00,15.00
29/10/2016 0:32:30,69.681053,18.973524,-89.82,22.00,17.00
29/10/2016 0:32:35,69.681053,18.973524,-88.14,35.00,20.00
29/10/2016 0:32:37,69.681053,18.973524,-21.79,23.00,14.00
29/10/2016 0:32:37,69.681053,18.973524,-94.86,22.00,17.00
29/10/2016 0:32:40,69.681053,18.973524,-92.34,22.00,15.00
29/10/2016 0:32:44,69.681053,18.973524,-44.47,22.00,17.00
29/10/2016 0:32:47,69.681053,18.973524,-88.98,37.00,20.00
29/10/2016 0:32:47,69.681053,18.973524,-94.86,22.00,15.00
29/10/2016 0:32:49,69.681053,18.973524,-92.34,37.00,19.00
29/10/2016 0:32:54,69.681053,18.973524,-71.35,36.00,20.00
29/10/2016 0:32:56,69.681053,18.973524,-93.18,22.00,15.00
29/10/2016 0:32:56,69.681053,18.973524,-71.35,38.00,20.00
29/10/2016 0:32:58,69.681053,18.973524,-41.11,22.00,15.00
29/10/2016 0:33:3,69.681053,18.973524,-90.66,22.00,15.00
29/10/2016 0:33:5,69.681053,18.973524,-91.50,22.00,16.00
29/10/2016 0:33:5,69.681053,18.973524,-89.82,35.00,20.00
29/10/2016 0:33:8,69.681053,18.973524,-88.14,22.00,17.00
29/10/2016 0:33:12,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:33:15,69.681053,18.973524,-91.50,22.00,15.00
29/10/2016 0:33:15,69.681053,18.973524,-77.22,22.00,15.00
29/10/2016 0:33:17,69.681053,18.973524,-90.66,22.00,15.00
29/10/2016 0:33:22,69.681053,18.973524,-88.98,22.00,15.00
29/10/2016 0:33:24,69.681053,18.973524,-94.02,23.00,16.00
29/10/2016 0:33:24,69.681053,18.973524,-67.15,22.00,17.00
29/10/2016 0:33:26,69.681053,18.973524,-85.62,22.00,17.00
29/10/2016 0:33:31,69.681053,18.973524,-89.82,22.00,15.00
29/10/2016 0:33:33,69.681053,18.973524,18.52,22.00,17.00
29/10/2016 0:33:33,69.681053,18.973524,-92.34,22.00,15.00
29/10/2016 0:33:36,69.681053,18.973524,-94.86,37.00,20.00
29/10/2016 0:33:40,69.681053,18.973524,-57.91,35.00,20.00
29/10/2016 0:33:43,69.681053,18.973524,-71.35,22.00,17.00
29/10/2016 0:33:43,69.681053,18.973524,-88.98,36.00,20.00
29/10/2016 0:33:45,69.681053,18.973524,-45.31,34.00,20.00
29/10/2016 0:33:50,69.681053,18.973524,-92.34,22.00,16.00
29/10/2016 0:33:52,69.681053,18.973524,-90.66,35.00,20.00
29/10/2016 0:33:52,69.681053,18.973524,-10.88,22.00,17.00
29/10/2016 0:33:54,69.681053,18.973524,-89.82,22.00,15.00
29/10/2016 0:33:59,69.681053,18.973524,-77.22,23.00,16.00
29/10/2016 0:34:1,69.681053,18.973524,-76.38,22.00,18.00
29/10/2016 0:34:1,69.681053,18.973524,-66.31,36.00,20.00
29/10/2016 0:34:4,69.681053,18.973524,-68.83,35.00,20.00
29/10/2016 0:34:8,69.681053,18.973524,-84.78,22.00,17.00
29/10/2016 0:34:11,69.681053,18.973524,-88.14,23.00,16.00
29/10/2016 0:34:11,69.681053,18.973524,-94.02,22.00,17.00
29/10/2016 0:34:13,69.681053,18.973524,-64.63,21.00,17.00
29/10/2016 0:34:18,69.681053,18.973524,-73.86,22.00,15.00
29/10/2016 0:34:20,69.681053,18.973524,-80.58,36.00,19.00
29/10/2016 0:34:20,69.681053,18.973524,-92.34,23.00,16.00
29/10/2016 0:34:22,69.681053,18.973524,-94.02,22.00,17.00
29/10/2016 0:34:27,69.681053,18.973524,-58.75,22.00,15.00
29/10/2016 0:34:29,69.681053,18.973524,-29.35,21.00,16.00
29/10/2016 0:34:29,69.681053,18.973524,-88.98,22.00,15.00
29/10/2016 0:34:32,69.681053,18.973524,-90.66,35.00,20.00
29/10/2016 0:34:36,69.681053,18.973524,-90.66,23.00,16.00
29/10/2016 0:34:39,69.681053,18.973524,-77.22,22.00,17.00
29/10/2016 0:34:39,69.681053,18.973524,-94.02,37.00,19.00
29/10/2016 0:34:41,69.681053,18.973524,-91.50,23.00,16.00
29/10/2016 0:34:46,69.681053,18.973524,-70.51,22.00,17.00
29/10/2016 0:34:48,69.681053,18.973524,-53.71,22.00,17.00
29/10/2016 0:34:48,69.681053,18.973524,-52.87,36.00,19.00
29/10/2016 0:34:50,69.681053,18.973524,-84.78,22.00,15.00
29/10/2016 0:34:55,69.681053,18.973524,-84.78,22.00,15.00
29/10/2016 0:34:57,69.681053,18.973524,-67.15,36.00,19.00
29/10/2016 0:34:57,69.681053,18.973524,-83.94,22.00,17.00
29/10/2016 0:35:0,69.681053,18.973524,-52.87,22.00,15.00
29/10/2016 0:35:4,69.681053,18.973524,-93.18,22.00,17.00
29/10/2016 0:35:7,69.681053,18.973524,-88.98,22.00,16.00
29/10/2016 0:35:7,69.681053,18.973524,-59.59,23.00,16.00
29/10/2016 0:35:9,69.681053,18.973524,-76.38,22.00,17.00
29/10/2016 0:35:14,69.681053,18.973524,-88.98,35.00,21.00
29/10/2016 0:35:16,69.681053,18.973524,-93.18,22.00,17.00
29/10/2016 0:35:16,69.681053,18.973524,-85.62,36.00,21.00
29/10/2016 0:35:18,69.681053,18.973524,-80.58,22.00,17.00
29/10/2016 0:35:23,69.681053,18.973524,-67.15,21.00,15.00
29/10/2016 0:35:25,69.681053,18.973524,-90.66,35.00,19.00
29/10/2016 0:35:25,69.681053,18.973524,-12.56,23.00,14.00
29/10/2016 0:35:28,69.681053,18.973524,-79.74,36.00,20.00
29/10/2016 0:35:32,69.681053,18.973524,-80.58,37.00,19.00
29/10/2016 0:35:35,69.681053,18.973524,-82.26,22.00,15.00
29/10/2016 0:35:35,69.681053,18.973524,-85.62,22.00,15.00
29/10/2016 0:35:37,69.681053,18.973524,-51.19,39.00,19.00
29/10/2016 0:35:42,69.681053,18.973524,-85.62,22.00,15.00
29/10/2016 0:35:44,69.681053,18.973524,-85.62,35.00,20.00
29/10/2016 0:35:44,69.681053,18.973524,-85.62,36.00,19.00
29/10/2016 0:35:46,69.681053,18.973524,-89.82,22.00,15.00
29/10/2016 0:35:51,69.681053,18.973524,-92.34,22.00,15.00
29/10/2016 0:35:53,69.681053,18.973524,-91.50,22.00,18.00
29/10/2016 0:35:53,69.681053,18.973524,-53.71,37.00,19.00
29/10/2016 0:35:56,69.681053,18.973524,-7.52,22.00,15.00
29/10/2016 0:36:0,69.681053,18.973524,-88.14,39.00,19.00
29/10/2016 0:36:3,69.681053,18.973524,-68.83,22.00,17.00
29/10/2016 0:36:3,69.681053,18.973524,-88.98,22.00,15.00
29/10/2016 0:36:5,69.681053,18.973524,-61.27,22.00,18.00
29/10/2016 0:36:10,69.681053,18.973524,-67.15,22.00,15.00
29/10/2016 0:36:12,69.681053,18.973524,-94.02,23.00,16.00
29/10/2016 0:36:12,69.681053,18.973524,-88.14,37.00,20.00
29/10/2016 0:36:14,69.681053,18.973524,-91.50,22.00,15.00
29/10/2016 0:36:19,69.681053,18.973524,-64.63,22.00,17.00
29/10/2016 0:36:21,69.681053,18.973524,-28.51,39.00,20.00
29/10/2016 0:36:21,69.681053,18.973524,-79.74,22.00,15.00
29/10/2016 0:36:24,69.681053,18.973524,-83.94,35.00,19.00
29/10/2016 0:36:28,69.681053,18.973524,-31.03,23.00,16.00
29/10/2016 0:36:31,69.681053,18.973524,-71.35,22.00,15.00
29/10/2016 0:36:31,69.681053,18.973524,-78.90,35.00,19.00
29/10/2016 0:36:33,69.681053,18.973524,-45.31,36.00,20.00
29/10/2016 0:36:38,69.681053,18.973524,-49.51,22.00,15.00
29/10/2016 0:36:40,69.681053,18.973524,-87.30,22.00,15.00
29/10/2016 0:36:40,69.681053,18.973524,-47.83,23.00,16.00
29/10/2016 0:36:42,69.681053,18.973524,-59.59,22.00,17.00
29/10/2016 0:36:47,69.681053,18.973524,-94.86,22.00,15.00
29/10/2016 0:36:49,69.681053,18.973524,-85.62,23.00,16.00
29/10/2016 0:36:49,69.681053,18.973524,-89.82,37.00,20.00
29/10/2016 0:36:52,69.681053,18.973524,-73.86,22.00,17.00
29/10/2016 0:36:56,69.681053,18.973524,-88.98,22.00,17.00
29/10/2016 0:36:59,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:36:59,69.681053,18.973524,-91.50,37.00,19.00
29/10/2016 0:37:1,69.681053,18.973524,-71.35,23.00,16.00
29/10/2016 0:37:6,69.681053,18.973524,-55.39,23.00,16.00
29/10/2016 0:37:8,69.681053,18.973524,-90.66,36.00,19.00
29/10/2016 0:37:8,69.681053,18.973524,-92.34,35.00,21.00
29/10/2016 0:37:10,69.681053,18.973524,-68.83,23.00,16.00
29/10/2016 0:37:15,69.681053,18.973524,-66.31,22.00,15.00
29/10/2016 0:37:17,69.681053,18.973524,-88.98,36.00,20.00
29/10/2016 0:37:17,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:37:20,69.681053,18.973524,-89.82,22.00,15.00
29/10/2016 0:37:24,69.681053,18.973524,-94.02,38.00,19.00
29/10/2016 0:37:27,69.681053,18.973524,-46.99,22.00,15.00
29/10/2016 0:37:27,69.681053,18.973524,-57.91,22.00,17.00
29/10/2016 0:37:29,69.681053,18.973524,-68.83,22.00,16.00
29/10/2016 0:37:34,69.681053,18.973524,-88.98,22.00,17.00
29/10/2016 0:37:36,69.681053,18.973524,-93.18,37.00,20.00
29/10/2016 0:37:36,69.681053,18.973524,-88.14,37.00,20.00
29/10/2016 0:37:38,69.681053,18.973524,-64.63,37.00,19.00
29/10/2016 0:37:43,69.681053,18.973524,-80.58,22.00,15.00
29/10/2016 0:37:45,69.681053,18.973524,-53.71,22.00,17.00
29/10/2016 0:37:45,69.681053,18.973524,-95.70,37.00,20.00
29/10/2016 0:37:48,69.681053,18.973524,-89.82,22.00,17.00
29/10/2016 0:37:52,69.681053,18.973524,-83.10,23.00,15.00
29/10/2016 0:37:55,69.681053,18.973524,-88.98,36.00,20.00
29/10/2016 0:37:55,69.681053,18.973524,-85.62,22.00,15.00
29/10/2016 0:37:57,69.681053,18.973524,-62.95,22.00,15.00
29/10/2016 0:38:2,69.681053,18.973524,-50.35,37.00,19.00
29/10/2016 0:38:4,69.681053,18.973524,-10.04,36.00,19.00
29/10/2016 0:38:4,69.681053,18.973524,-83.10,36.00,19.00
29/10/2016 0:38:6,69.681053,18.973524,-64.63,22.00,15.00
29/10/2016 0:38:11,69.681053,18.973524,-82.26,22.00,15.00
29/10/2016 0:38:13,69.681053,18.973524,-50.35,22.00,17.00
29/10/2016 0:38:13,69.681053,18.973524,-46.15,22.00,17.00
29/10/2016 0:38:16,69.681053,18.973524,-91.50,34.00,21.00
29/10/2016 0:38:23,69.681053,18.973524,-92.34,22.00,17.00
29/10/2016 0:38:23,69.681053,18.973524,14.32,35.00,21.00
29/10/2016 0:38:23,69.681053,18.973524,-40.27,22.00,17.00
29/10/2016 0:38:28,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:38:31,69.681053,18.973524,-15.92,22.00,15.00
29/10/2016 0:38:31,69.681053,18.973524,-78.06,22.00,15.00
29/10/2016 0:38:33,69.681053,18.973524,-91.50,22.00,18.00
29/10/2016 0:38:38,69.681053,18.973524,-94.02,38.00,20.00
29/10/2016 0:38:40,69.681053,18.973524,-88.14,36.00,20.00
29/10/2016 0:38:40,69.681053,18.973524,-67.15,35.00,21.00
29/10/2016 0:38:42,69.681053,18.973524,-22.63,22.00,16.00
29/10/2016 0:38:47,69.681053,18.973524,-90.66,22.00,17.00
29/10/2016 0:38:49,69.681053,18.973524,-67.99,22.00,17.00
29/10/2016 0:38:49,69.681053,18.973524,-90.66,22.00,15.00
29/10/2016 0:38:52,69.681053,18.973524,-93.18,23.00,16.00
29/10/2016 0:38:56,69.681053,18.973524,-70.51,22.00,15.00
29/10/2016 0:38:59,69.681053,18.973524,-57.07,23.00,16.00
29/10/2016 0:38:59,69.681053,18.973524,-80.58,22.00,15.00
29/10/2016 0:39:1,69.681053,18.973524,-90.66,22.00,18.00
29/10/2016 0:39:6,69.681053,18.973524,-92.34,22.00,17.00
29/10/2016 0:39:8,69.681053,18.973524,-88.14,34.00,20.00
29/10/2016 0:39:8,69.681053,18.973524,-68.83,23.00,14.00
29/10/2016 0:39:10,69.681053,18.973524,-74.70,22.00,17.00
29/10/2016 0:39:15,69.681053,18.973524,-73.86,22.00,15.00
29/10/2016 0:39:17,69.681053,18.973524,-94.02,22.00,18.00
29/10/2016 0:39:17,69.681053,18.973524,-94.02,22.00,17.00
29/10/2016 0:39:20,69.681053,18.973524,-88.14,36.00,20.00
29/10/2016 0:39:24,69.681053,18.973524,-84.78,22.00,17.00
29/10/2016 0:39:27,69.681053,18.973524,-76.38,22.00,17.00
29/10/2016 0:39:27,69.681053,18.973524,-80.58,22.00,17.00
29/10/2016 0:39:29,69.681053,18.973524,-79.74,22.00,18.00
29/10/2016 0:39:34,69.681053,18.973524,-93.18,23.00,16.00
29/10/2016 0:39:36,69.681053,18.973524,-75.54,22.00,15.00
29/10/2016 0:39:36,69.681053,18.973524,-91.50,22.00,15.00
29/10/2016 0:39:38,69.681053,18.973524,-45.31,22.00,17.00
29/10/2016 0:39:43,69.681053,18.973524,-84.78,37.00,19.00
29/10/2016 0:39:45,69.681053,18.973524,-75.54,36.00,20.00
29/10/2016 0:39:45,69.681053,18.973524,-94.02,35.00,19.00
29/10/2016 0:39:48,69.681053,18.973524,-76.38,22.00,17.00
29/10/2016 0:39:52,69.681053,18.973524,-71.35,22.00,15.00
29/10/2016 0:39:55,69.681053,18.973524,-45.31,36.00,20.00
29/10/2016 0:39:55,69.681053,18.973524,-37.75,23.00,16.00
29/10/2016 0:39:57,69.681053,18.973524,-65.47,22.00,15.00
29/10/2016 0:40:2,69.681053,18.973524,-81.42,38.00,20.00
29/10/2016 0:40:4,69.681053,18.973524,-86.46,36.00,20.00
29/10/2016 0:40:4,69.681053,18.973524,-15.08,22.00,15.00
29/10/2016 0:40:7,69.681053,18.973524,-65.47,22.00,17.00
29/10/2016 0:40:11,69.681053,18.973524,-70.51,38.00,20.00
29/10/2016 0:40:14,69.681053,18.973524,-90.66,23.00,16.00
29/10/2016 0:40:14,69.681053,18.973524,-82.26,22.00,15.00
29/10/2016 0:40:16,69.681053,18.973524,-91.50,35.00,21.00
29/10/2016 0:40:21,69.681053,18.973524,-87.30,21.00,15.00
29/10/2016 0:40:23,69.681053,18.973524,-84.78,22.00,17.00
29/10/2016 0:40:23,69.681053,18.973524,-58.75,36.00,20.00
29/10/2016 0:40:25,69.681053,18.973524,-88.98,22.00,15.00
29/10/2016 0:40:30,69.681053,18.973524,-75.54,22.00,17.00
29/10/2016 0:40:32,69.681053,18.973524,-91.50,36.00,21.00
29/10/2016 0:40:32,69.681053,18.973524,-79.74,36.00,20.00
29/10/2016 0:40:35,69.681053,18.973524,-88.14,36.00,20.00
29/10/2016 0:40:39,69.681053,18.973524,-56.23,22.00,15.00
29/10/2016 0:40:42,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:40:42,69.681053,18.973524,-62.11,22.00,15.00
29/10/2016 0:40:44,69.681053,18.973524,-92.34,35.00,20.00
29/10/2016 0:40:49,69.681053,18.973524,-43.63,22.00,15.00
29/10/2016 0:40:51,69.681053,18.973524,-63.79,22.00,17.00
29/10/2016 0:40:51,69.681053,18.973524,-91.50,36.00,19.00
29/10/2016 0:40:53,69.681053,18.973524,-45.31,36.00,19.00
29/10/2016 0:40:58,69.681053,18.973524,-82.26,22.00,15.00
29/10/2016 0:41:0,69.681053,18.973524,-44.47,23.00,16.00
29/10/2016 0:41:0,69.681053,18.973524,-21.79,22.00,17.00
29/10/2016 0:41:3,69.681053,18.973524,-62.11,22.00,15.00
29/10/2016 0:41:7,69.681053,18.973524,-94.02,36.00,21.00
29/10/2016 0:41:10,69.681053,18.973524,-62.95,36.00,20.00
29/10/2016 0:41:10,69.681053,18.973524,-90.66,23.00,16.00
29/10/2016 0:41:12,69.681053,18.973524,-20.11,22.00,15.00
29/10/2016 0:41:17,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:41:19,69.681053,18.973524,-75.54,35.00,20.00
29/10/2016 0:41:19,69.681053,18.973524,-91.50,22.00,15.00
29/10/2016 0:41:21,69.681053,18.973524,-88.98,36.00,20.00
29/10/2016 0:41:26,69.681053,18.973524,-91.50,23.00,16.00
29/10/2016 0:41:29,69.681053,18.973524,-92.34,37.00,19.00
29/10/2016 0:41:29,69.681053,18.973524,-88.98,22.00,15.00
29/10/2016 0:41:31,69.681053,18.973524,-31.03,22.00,17.00
29/10/2016 0:41:36,69.681053,18.973524,-88.14,22.00,15.00
29/10/2016 0:41:38,69.681053,18.973524,-94.02,22.00,15.00
29/10/2016 0:41:38,69.681053,18.973524,-78.06,22.00,15.00
29/10/2016 0:41:40,69.681053,18.973524,-73.86,22.00,17.00
29/10/2016 0:41:45,69.681053,18.973524,-73.86,22.00,17.00
29/10/2016 0:41:48,69.681053,18.973524,-67.15,22.00,15.00
29/10/2016 0:41:48,69.681053,18.973524,-78.06,22.00,15.00
29/10/2016 0:41:50,69.681053,18.973524,-94.02,35.00,20.00
29/10/2016 0:41:55,69.681053,18.973524,-81.42,22.00,17.00
29/10/2016 0:41:57,69.681053,18.973524,-70.51,23.00,16.00
29/10/2016 0:41:57,69.681053,18.973524,-50.35,22.00,17.00
29/10/2016 0:41:59,69.681053,18.973524,-59.59,22.00,17.00
29/10/2016 0:42:4,69.681053,18.973524,-87.30,22.00,17.00
29/10/2016 0:42:6,69.681053,18.973524,-74.70,37.00,20.00
29/10/2016 0:42:6,69.681053,18.973524,-88.98,22.00,15.00
29/10/2016 0:42:9,69.681053,18.973524,-74.70,22.00,15.00
29/10/2016 0:42:13,69.681053,18.973524,-78.06,22.00,15.00
29/10/2016 0:42:16,69.681053,18.973524,-76.38,22.00,17.00
29/10/2016 0:42:16,69.681053,18.973524,-93.18,22.00,15.00
29/10/2016 0:42:18,69.681053,18.973524,-59.59,22.00,14.00
29/10/2016 0:42:23,69.681053,18.973524,-92.34,36.00,19.00
29/10/2016 0:42:25,69.681053,18.973524,-85.62,22.00,15.00
29/10/2016 0:42:25,69.681053,18.973524,-50.35,22.00,17.00
29/10/2016 0:42:27,69.681053,18.973524,-63.79,37.00,20.00
29/10/2016 0:42:32,69.681053,18.973524,-73.02,22.00,17.00
29/10/2016 0:42:34,69.681053,18.973524,-88.98,38.00,21.00
29/10/2016 0:42:34,69.681053,18.973524,-61.27,22.00,17.00
29/10/2016 0:42:37,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:42:41,69.681053,18.973524,-91.50,24.00,16.00
29/10/2016 0:42:44,69.681053,18.973524,-93.18,22.00,17.00
29/10/2016 0:42:44,69.681053,18.973524,-92.34,22.00,15.00
29/10/2016 0:42:46,69.681053,18.973524,-90.66,22.00,17.00
29/10/2016 0:42:51,69.681053,18.973524,-56.23,22.00,17.00
29/10/2016 0:42:53,69.681053,18.973524,-64.63,22.00,15.00
29/10/2016 0:42:53,69.681053,18.973524,-64.63,24.00,14.00
29/10/2016 0:42:55,69.681053,18.973524,-68.83,22.00,17.00
29/10/2016 0:43:0,69.681053,18.973524,-88.98,22.00,17.00
29/10/2016 0:43:2,69.681053,18.973524,-52.87,22.00,15.00
29/10/2016 0:43:2,69.681053,18.973524,-73.02,22.00,15.00
29/10/2016 0:43:5,69.681053,18.973524,-79.74,22.00,15.00
29/10/2016 0:43:9,69.681053,18.973524,-92.34,22.00,15.00
29/10/2016 0:43:12,69.681053,18.973524,-72.19,22.00,15.00
29/10/2016 0:43:12,69.681053,18.973524,-28.51,23.00,16.00
29/10/2016 0:43:14,69.681053,18.973524,-90.66,22.00,17.00
29/10/2016 0:43:19,69.681053,18.973524,-52.87,22.00,15.00
29/10/2016 0:43:21,69.681053,18.973524,-78.06,22.00,17.00
29/10/2016 0:43:21,69.681053,18.973524,-91.50,22.00,16.00
29/10/2016 0:43:23,69.681053,18.973524,-90.66,35.00,20.00
29/10/2016 0:43:28,69.681053,18.973524,-64.63,22.00,15.00
29/10/2016 0:43:30,69.681053,18.973524,-55.39,36.00,20.00
29/10/2016 0:43:30,69.681053,18.973524,-85.62,36.00,21.00
29/10/2016 0:43:33,69.681053,18.973524,-62.11,22.00,15.00
29/10/2016 0:43:37,69.681053,18.973524,-71.35,22.00,17.00
29/10/2016 0:43:40,69.681053,18.973524,-44.47,22.00,17.00
29/10/2016 0:43:40,69.681053,18.973524,-94.02,22.00,17.00
29/10/2016 0:43:42,69.681053,18.973524,-94.02,22.00,15.00
29/10/2016 0:43:47,69.681053,18.973524,-85.62,22.00,17.00
29/10/2016 0:43:49,69.681053,18.973524,-64.63,22.00,17.00
29/10/2016 0:43:49,69.681053,18.973524,-31.03,36.00,21.00
29/10/2016 0:43:51,69.681053,18.973524,-64.63,23.00,16.00
29/10/2016 0:43:56,69.681053,18.973524,-91.50,22.00,15.00
29/10/2016 0:43:58,69.681053,18.973524,-52.87,23.00,16.00
29/10/2016 0:43:58,69.681053,18.973524,-74.70,36.00,20.00
29/10/2016 0:44:1,69.681053,18.973524,-86.46,37.00,21.00
29/10/2016 0:44:5,69.681053,18.973524,-64.63,38.00,20.00
29/10/2016 0:44:8,69.681053,18.973524,-81.42,23.00,16.00
29/10/2016 0:44:8,69.681053,18.973524,-66.31,23.00,16.00
29/10/2016 0:44:10,69.681053,18.973524,-67.15,37.00,19.00
29/10/2016 0:44:15,69.681053,18.973524,-49.51,22.00,15.00
29/10/2016 0:44:17,69.681053,18.973524,-90.66,21.00,15.00
29/10/2016 0:44:17,69.681053,18.973524,-92.34,23.00,16.00
29/10/2016 0:44:19,69.681053,18.973524,-91.50,23.00,16.00
29/10/2016 0:44:24,69.681053,18.973524,-73.86,22.00,15.00
29/10/2016 0:44:26,69.681053,18.973524,-65.47,36.00,20.00
29/10/2016 0:44:26,69.681053,18.973524,-88.98,23.00,16.00
29/10/2016 0:44:29,69.681053,18.973524,-88.98,22.00,17.00
29/10/2016 0:44:33,69.681053,18.973524,-91.50,22.00,16.00
29/10/2016 0:44:36,69.681053,18.973524,-93.18,39.00,19.00
29/10/2016 0:44:36,69.681053,18.973524,-71.35,35.00,20.00
29/10/2016 0:44:38,69.681053,18.973524,-86.46,23.00,16.00
29/10/2016 0:44:43,69.681053,18.973524,-52.87,22.00,17.00
29/10/2016 0:44:45,69.681053,18.973524,-87.30,23.00,16.00
29/10/2016 0:44:45,69.681053,18.973524,-78.06,36.00,20.00
29/10/2016 0:44:47,69.681053,18.973524,-61.27,23.00,16.00
29/10/2016 0:44:52,69.681053,18.973524,-45.31,22.00,15.00
29/10/2016 0:44:54,69.681053,18.973524,-94.02,22.00,15.00
29/10/2016 0:44:54,69.681053,18.973524,-27.67,22.00,17.00
29/10/2016 0:44:57,69.681053,18.973524,-82.26,22.00,15.00
29/10/2016 0:45:1,69.681053,18.973524,-55.39,22.00,15.00
29/10/2016 0:45:4,69.681053,18.973524,-55.39,22.00,15.00
29/10/2016 0:45:4,69.681053,18.973524,-62.95,22.00,15.00
29/10/2016 0:45:6,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:45:11,69.681053,18.973524,-57.91,23.00,16.00
29/10/2016 0:45:13,69.681053,18.973524,-64.63,22.00,15.00
29/10/2016 0:45:13,69.681053,18.973524,-43.63,36.00,20.00
29/10/2016 0:45:15,69.681053,18.973524,-90.66,22.00,15.00
29/10/2016 0:45:20,69.681053,18.973524,-91.50,22.00,15.00
29/10/2016 0:45:22,69.681053,18.973524,-94.02,37.00,19.00
29/10/2016 0:45:22,69.681053,18.973524,-88.98,22.00,15.00
29/10/2016 0:45:25,69.681053,18.973524,-82.26,36.00,21.00
29/10/2016 0:45:29,69.681053,18.973524,-51.19,22.00,15.00
29/10/2016 0:45:32,69.681053,18.973524,-80.58,22.00,15.00
29/10/2016 0:45:32,69.681053,18.973524,-83.10,22.00,15.00
29/10/2016 0:45:34,69.681053,18.973524,-94.02,22.00,17.00
29/10/2016 0:45:39,69.681053,18.973524,-67.15,22.00,17.00
29/10/2016 0:45:41,69.681053,18.973524,-78.06,22.00,15.00
29/10/2016 0:45:41,69.681053,18.973524,-70.51,22.00,17.00
29/10/2016 0:45:43,69.681053,18.973524,-45.31,37.00,19.00
29/10/2016 0:45:48,69.681053,18.973524,-57.91,22.00,15.00
29/10/2016 0:45:50,69.681053,18.973524,-71.35,22.00,17.00
29/10/2016 0:45:50,69.681053,18.973524,-88.98,22.00,15.00
29/10/2016 0:45:53,69.681053,18.973524,-80.58,22.00,17.00
29/10/2016 0:45:57,69.681053,18.973524,-76.38,22.00,15.00
29/10/2016 0:46:0,69.681053,18.973524,-90.66,22.00,17.00
29/10/2016 0:46:0,69.681053,18.973524,-80.58,22.00,15.00
29/10/2016 0:46:2,69.681053,18.973524,-30.19,22.00,15.00
29/10/2016 0:46:7,69.681053,18.973524,-91.50,22.00,17.00
29/10/2016 0:46:9,69.681053,18.973524,-70.51,37.00,19.00
29/10/2016 0:46:9,69.681053,18.973524,-74.70,22.00,17.00
29/10/2016 0:46:11,69.681053,18.973524,-92.34,36.00,20.00
29/10/2016 0:46:16,69.681053,18.973524,-90.66,22.00,15.00
29/10/2016 0:46:18,69.681053,18.973524,-94.02,37.00,19.00
